날짜,실거래가(평균),나스닥,다우존스,코스피,지가변동률,동행지수,소비자물가지수,생산자물가,거래량
2018년 04월 30일,743.8,7066.3,24163.15,2515.38,0.302,101,98.77,103.04,150
2018년 05월 01일,748.8,7130.7,24099.05,2505.61,0.36,100.5,98.779,103.34,151
2018년 05월 02일,748.8,7100.9,23924.98,2505.61,0.36,100.5,98.779,103.34,151
2018년 05월 03일,748.8,7088.1,23930.15,2505.61,0.36,100.5,98.779,103.34,151
2018년 05월 04일,748.8,7209.6,24262.51,2505.61,0.36,100.5,98.779,103.34,151
2018년 05월 07일,748.8,7265.2,24357.32,2505.61,0.36,100.5,98.779,103.34,151
2018년 05월 08일,748.8,7266.9,24360.21,2487.25,0.36,100.5,98.779,103.34,151
2018년 05월 09일,748.8,7339.9,24542.54,2461.38,0.36,100.5,98.779,103.34,151
2018년 05월 10일,748.8,7405,24739.53,2449.81,0.36,100.5,98.779,103.34,151
2018년 05월 11일,748.8,7402.9,24831.17,2443.98,0.36,100.5,98.779,103.34,151
2018년 05월 14일,748.8,7411.3,24899.41,2464.16,0.36,100.5,98.779,103.34,151
2018년 05월 15일,748.8,7351.6,24706.41,2477.71,0.36,100.5,98.779,103.34,151
2018년 05월 16일,748.8,7398.3,24768.93,2476.11,0.36,100.5,98.779,103.34,151
2018년 05월 17일,748.8,7382.5,24713.98,2458.54,0.36,100.5,98.779,103.34,151
2018년 05월 18일,748.8,7354.3,24715.09,2459.82,0.36,100.5,98.779,103.34,151
2018년 05월 21일,748.8,7394,25013.29,2448.45,0.36,100.5,98.779,103.34,151
2018년 05월 22일,748.8,7378.5,24834.41,2460.65,0.36,100.5,98.779,103.34,151
2018년 05월 23일,748.8,7426,24886.81,2465.57,0.36,100.5,98.779,103.34,151
2018년 05월 24일,748.8,7424.4,24811.76,2471.91,0.36,100.5,98.779,103.34,151
2018년 05월 25일,748.8,7433.9,24753.09,2466.01,0.36,100.5,98.779,103.34,151
2018년 05월 29일,748.8,7396.6,24361.45,2460.8,0.36,100.5,98.779,103.34,151
2018년 05월 30일,748.8,7462.5,24667.78,2478.96,0.36,100.5,98.779,103.34,151
2018년 05월 31일,748.8,7442.1,24415.84,2457.25,0.36,100.5,98.779,103.34,151
2018년 06월 01일,757.7,7554.3,24635.21,2409.03,0.424,100.7,98.429,103.37,174
2018년 06월 04일,757.7,7606.5,24813.69,2423.01,0.424,100.7,98.429,103.37,174
2018년 06월 05일,757.7,7637.9,24799.98,2438.96,0.424,100.7,98.429,103.37,174
2018년 06월 06일,757.7,7689.2,25146.39,2447.76,0.424,100.7,98.429,103.37,174
2018년 06월 07일,757.7,7635.1,25241.41,2453.76,0.424,100.7,98.429,103.37,174
2018년 06월 08일,757.7,7645.5,25316.53,2470.58,0.424,100.7,98.429,103.37,174
2018년 06월 11일,757.7,7659.9,25322.31,2451.58,0.424,100.7,98.429,103.37,174
2018년 06월 12일,757.7,7703.8,25320.73,2470.15,0.424,100.7,98.429,103.37,174
2018년 06월 13일,757.7,7695.7,25201.2,2468.83,0.424,100.7,98.429,103.37,174
2018년 06월 14일,757.7,7761,25175.31,2423.48,0.424,100.7,98.429,103.37,174
2018년 06월 15일,757.7,7746.4,25090.48,2404.04,0.424,100.7,98.429,103.37,174
2018년 06월 18일,757.7,7747,24987.47,2376.24,0.424,100.7,98.429,103.37,174
2018년 06월 19일,757.7,7725.6,24700.21,2340.11,0.424,100.7,98.429,103.37,174
2018년 06월 20일,757.7,7781.5,24657.8,2363.91,0.424,100.7,98.429,103.37,174
2018년 06월 21일,757.7,7713,24461.7,2337.83,0.424,100.7,98.429,103.37,174
2018년 06월 22일,757.7,7692.8,24580.89,2357.22,0.424,100.7,98.429,103.37,174
2018년 06월 25일,757.7,7532,24252.8,2357.88,0.424,100.7,98.429,103.37,174
2018년 06월 26일,757.7,7561.6,24283.11,2350.92,0.424,100.7,98.429,103.37,174
2018년 06월 27일,757.7,7445.1,24117.59,2342.03,0.424,100.7,98.429,103.37,174
2018년 06월 28일,757.7,7503.7,24216.05,2314.24,0.424,100.7,98.429,103.37,174
2018년 06월 29일,757.7,7510.3,24271.41,2326.13,0.424,100.7,98.429,103.37,174
2018년 07월 02일,863.2,7567.7,24307.18,2271.54,0.563,100.6,98.392,103.85,227
2018년 07월 03일,863.2,7502.7,24174.82,2272.76,0.563,100.6,98.392,103.85,227
2018년 07월 05일,863.2,7586.4,24356.74,2265.46,0.563,100.6,98.392,103.85,227
2018년 07월 06일,863.2,7688.4,24456.48,2257.55,0.563,100.6,98.392,103.85,227
2018년 07월 09일,863.2,7756.2,24776.59,2272.87,0.563,100.6,98.392,103.85,227
2018년 07월 10일,863.2,7759.2,24919.66,2285.8,0.563,100.6,98.392,103.85,227
2018년 07월 11일,863.2,7716.6,24700.45,2294.16,0.563,100.6,98.392,103.85,227
2018년 07월 12일,863.2,7823.9,24924.89,2280.62,0.563,100.6,98.392,103.85,227
2018년 07월 13일,863.2,7826,25019.41,2285.06,0.563,100.6,98.392,103.85,227
2018년 07월 16일,863.2,7805.7,25064.36,2310.9,0.563,100.6,98.392,103.85,227
2018년 07월 17일,863.2,7855.1,25119.89,2301.99,0.563,100.6,98.392,103.85,227
2018년 07월 18일,863.2,7854.4,25199.29,2297.92,0.563,100.6,98.392,103.85,227
2018년 07월 19일,863.2,7825.3,25064.5,2290.11,0.563,100.6,98.392,103.85,227
2018년 07월 20일,863.2,7820.2,25058.12,2282.29,0.563,100.6,98.392,103.85,227
2018년 07월 23일,863.2,7841.9,25044.29,2289.19,0.563,100.6,98.392,103.85,227
2018년 07월 24일,863.2,7840.8,25241.94,2269.31,0.563,100.6,98.392,103.85,227
2018년 07월 25일,863.2,7932.2,25414.1,2280.2,0.563,100.6,98.392,103.85,227
2018년 07월 26일,863.2,7852.2,25527.07,2273.03,0.563,100.6,98.392,103.85,227
2018년 07월 27일,863.2,7737.4,25451.06,2289.06,0.563,100.6,98.392,103.85,227
2018년 07월 30일,863.2,7630,25306.83,2294.99,0.563,100.6,98.392,103.85,227
2018년 07월 31일,863.2,7671.8,25415.19,2293.51,0.563,100.6,98.392,103.85,227
2018년 08월 01일,881.5,7707.3,25333.82,2295.26,0.613,100.8,99.232,104.32,485
2018년 08월 02일,881.5,7802.7,25326.16,2307.07,0.613,100.8,99.232,104.32,485
2018년 08월 03일,881.5,7812,25462.58,2270.2,0.613,100.8,99.232,104.32,485
2018년 08월 06일,881.5,7859.7,25502.18,2287.68,0.613,100.8,99.232,104.32,485
2018년 08월 07일,881.5,7883.7,25628.91,2286.5,0.613,100.8,99.232,104.32,485
2018년 08월 08일,881.5,7888.3,25583.75,2300.16,0.613,100.8,99.232,104.32,485
2018년 08월 09일,881.5,7891.8,25509.23,2301.45,0.613,100.8,99.232,104.32,485
2018년 08월 10일,881.5,7839.1,25313.14,2303.71,0.613,100.8,99.232,104.32,485
2018년 08월 13일,881.5,7819.7,25187.7,2282.79,0.613,100.8,99.232,104.32,485
2018년 08월 14일,881.5,7870.9,25299.92,2248.45,0.613,100.8,99.232,104.32,485
2018년 08월 15일,881.5,7774.1,25162.41,2258.91,0.613,100.8,99.232,104.32,485
2018년 08월 16일,881.5,7806.5,25558.73,2240.8,0.613,100.8,99.232,104.32,485
2018년 08월 17일,881.5,7816.3,25669.32,2247.05,0.613,100.8,99.232,104.32,485
2018년 08월 20일,881.5,7821,25758.69,2247.88,0.613,100.8,99.232,104.32,485
2018년 08월 21일,881.5,7859.2,25822.29,2270.06,0.613,100.8,99.232,104.32,485
2018년 08월 22일,881.5,7889.1,25733.6,2273.33,0.613,100.8,99.232,104.32,485
2018년 08월 23일,881.5,7878.5,25656.98,2282.6,0.613,100.8,99.232,104.32,485
2018년 08월 24일,881.5,7946,25790.35,2293.21,0.613,100.8,99.232,104.32,485
2018년 08월 27일,881.5,8017.9,26049.64,2299.3,0.613,100.8,99.232,104.32,485
2018년 08월 28일,881.5,8030,26064.02,2303.12,0.613,100.8,99.232,104.32,485
2018년 08월 29일,881.5,8109.7,26124.57,2309.03,0.613,100.8,99.232,104.32,485
2018년 08월 30일,881.5,8088.4,25986.92,2307.35,0.613,100.8,99.232,104.32,485
2018년 08월 31일,881.5,8109.5,25964.82,2322.88,0.613,100.8,99.232,104.32,485
2018년 09월 04일,867,8091.3,25952.48,2307.03,0.681,100.1,99.856,104.62,240
2018년 09월 05일,867,7995.2,25974.99,2307.03,0.681,100.1,99.856,104.62,240
2018년 09월 06일,867,7922.7,25995.87,2307.03,0.681,100.1,99.856,104.62,240
2018년 09월 07일,867,7902.5,25916.54,2307.03,0.681,100.1,99.856,104.62,240
2018년 09월 10일,867,7924.2,25857.07,2315.72,0.681,100.1,99.856,104.62,240
2018년 09월 11일,867,7972.5,25971.06,2291.77,0.681,100.1,99.856,104.62,240
2018년 09월 12일,867,7954.2,25998.92,2287.61,0.681,100.1,99.856,104.62,240
2018년 09월 13일,867,8013.7,26145.99,2281.58,0.681,100.1,99.856,104.62,240
2018년 09월 14일,867,8010,26154.67,2288.66,0.681,100.1,99.856,104.62,240
2018년 09월 17일,867,7895.8,26062.12,2283.2,0.681,100.1,99.856,104.62,240
2018년 09월 18일,867,7956.1,26246.96,2282.92,0.681,100.1,99.856,104.62,240
2018년 09월 19일,867,7950,26405.76,2286.23,0.681,100.1,99.856,104.62,240
2018년 09월 20일,867,8028.2,26656.98,2318.25,0.681,100.1,99.856,104.62,240
2018년 09월 21일,867,7987,26743.5,2303.01,0.681,100.1,99.856,104.62,240
2018년 09월 24일,867,7993.3,26562.05,2308.98,0.681,100.1,99.856,104.62,240
2018년 09월 25일,867,8007.5,26492.21,2308.46,0.681,100.1,99.856,104.62,240
2018년 09월 26일,867,7990.4,26385.28,2323.45,0.681,100.1,99.856,104.62,240
2018년 09월 27일,867,8042,26439.93,2339.17,0.681,100.1,99.856,104.62,240
2018년 09월 28일,867,8046.4,26458.31,2355.43,0.681,100.1,99.856,104.62,240
2018년 10월 01일,821.3,8037.3,26651.21,2343.07,0.69,99.9,99.506,104.26,105
2018년 10월 02일,821.3,7999.5,26773.94,2338.88,0.69,99.9,99.506,104.26,105
2018년 10월 03일,821.3,8025.1,26828.39,2309.57,0.69,99.9,99.506,104.26,105
2018년 10월 04일,821.3,7879.5,26627.48,2274.49,0.69,99.9,99.506,104.26,105
2018년 10월 05일,821.3,7788.5,26447.05,2267.52,0.69,99.9,99.506,104.26,105
2018년 10월 08일,821.3,7736,26486.78,2253.83,0.69,99.9,99.506,104.26,105
2018년 10월 09일,821.3,7738,26430.57,2228.61,0.69,99.9,99.506,104.26,105
2018년 10월 10일,821.3,7422,25598.74,2129.67,0.69,99.9,99.506,104.26,105
2018년 10월 11일,821.3,7329.1,25052.83,2161.85,0.69,99.9,99.506,104.26,105
2018년 10월 12일,821.3,7496.9,25339.99,2145.12,0.69,99.9,99.506,104.26,105
2018년 10월 15일,821.3,7430.7,25250.55,2145.12,0.69,99.9,99.506,104.26,105
2018년 10월 16일,821.3,7645.5,25798.42,2167.51,0.69,99.9,99.506,104.26,105
2018년 10월 17일,821.3,7642.7,25706.68,2148.31,0.69,99.9,99.506,104.26,105
2018년 10월 18일,821.3,7485.1,25379.45,2156.26,0.69,99.9,99.506,104.26,105
2018년 10월 19일,821.3,7449,25444.34,2161.71,0.69,99.9,99.506,104.26,105
2018년 10월 22일,821.3,7468.6,25317.41,2106.1,0.69,99.9,99.506,104.26,105
2018년 10월 23일,821.3,7437.5,25191.43,2097.58,0.69,99.9,99.506,104.26,105
2018년 10월 24일,821.3,7108.4,24583.42,2063.3,0.69,99.9,99.506,104.26,105
2018년 10월 25일,821.3,7318.3,24984.55,2027.15,0.69,99.9,99.506,104.26,105
2018년 10월 26일,821.3,7167.2,24688.31,1996.05,0.69,99.9,99.506,104.26,105
2018년 10월 29일,821.3,7050.3,24442.92,2014.69,0.69,99.9,99.506,104.26,105
2018년 10월 30일,821.3,7161.6,24874.64,2029.69,0.69,99.9,99.506,104.26,105
2018년 10월 31일,821.3,7305.9,25115.76,2024.46,0.69,99.9,99.506,104.26,105
2018년 11월 01일,829.3,7434.1,25380.74,2096,0.609,99,98.977,103.53,59
2018년 11월 02일,829.3,7357,25270.83,2076.92,0.609,99,98.977,103.53,59
2018년 11월 05일,829.3,7328.9,25461.7,2089.62,0.609,99,98.977,103.53,59
2018년 11월 06일,829.3,7376,25635.01,2078.69,0.609,99,98.977,103.53,59
2018년 11월 07일,829.3,7570.8,26180.3,2092.63,0.609,99,98.977,103.53,59
2018년 11월 08일,829.3,7530.9,26191.22,2086.09,0.609,99,98.977,103.53,59
2018년 11월 09일,829.3,7406.9,25989.3,2080.44,0.609,99,98.977,103.53,59
2018년 11월 12일,829.3,7200.9,25387.18,2071.23,0.609,99,98.977,103.53,59
2018년 11월 13일,829.3,7200.9,25286.49,2068.05,0.609,99,98.977,103.53,59
2018년 11월 14일,829.3,7136.4,25080.5,2088.06,0.609,99,98.977,103.53,59
2018년 11월 15일,829.3,7259,25289.27,2092.4,0.609,99,98.977,103.53,59
2018년 11월 16일,829.3,7247.9,25413.22,2100.56,0.609,99,98.977,103.53,59
2018년 11월 19일,829.3,7028.5,25017.44,2082.58,0.609,99,98.977,103.53,59
2018년 11월 20일,829.3,6908.8,24465.64,2076.55,0.609,99,98.977,103.53,59
2018년 11월 21일,829.3,6972.3,24464.69,2069.95,0.609,99,98.977,103.53,59
2018년 11월 23일,829.3,6939,24285.95,2057.48,0.609,99,98.977,103.53,59
2018년 11월 26일,829.3,7081.9,24640.24,2083.02,0.609,99,98.977,103.53,59
2018년 11월 27일,829.3,7082.7,24748.73,2099.42,0.609,99,98.977,103.53,59
2018년 11월 28일,829.3,7291.6,25366.43,2108.22,0.609,99,98.977,103.53,59
2018년 11월 29일,829.3,7273.1,25338.84,2114.1,0.609,99,98.977,103.53,59
2018년 11월 30일,829.3,7330.5,25538.46,2096.86,0.609,99,98.977,103.53,59
2018년 12월 03일,812.7,7441.5,25826.43,2131.93,0.433,98.4,98.713,103.03,51
2018년 12월 04일,812.7,7158.4,25027.07,2114.35,0.433,98.4,98.713,103.03,51
2018년 12월 06일,812.7,7188.3,24947.67,2101.31,0.433,98.4,98.713,103.03,51
2018년 12월 07일,812.7,6969.3,24388.95,2068.69,0.433,98.4,98.713,103.03,51
2018년 12월 10일,812.7,7020.5,24423.26,2075.76,0.433,98.4,98.713,103.03,51
2018년 12월 11일,812.7,7031.8,24370.24,2053.79,0.433,98.4,98.713,103.03,51
2018년 12월 12일,812.7,7098.3,24527.27,2052.97,0.433,98.4,98.713,103.03,51
2018년 12월 13일,812.7,7070.3,24597.38,2082.57,0.433,98.4,98.713,103.03,51
2018년 12월 14일,812.7,6910.7,24100.51,2095.55,0.433,98.4,98.713,103.03,51
2018년 12월 17일,812.7,6753.7,23592.98,2069.38,0.433,98.4,98.713,103.03,51
2018년 12월 18일,812.7,6783.9,23675.64,2071.09,0.433,98.4,98.713,103.03,51
2018년 12월 19일,812.7,6636.8,23323.66,2062.11,0.433,98.4,98.713,103.03,51
2018년 12월 20일,812.7,6528.4,22859.6,2078.84,0.433,98.4,98.713,103.03,51
2018년 12월 21일,812.7,6333,22445.37,2060.12,0.433,98.4,98.713,103.03,51
2018년 12월 24일,812.7,6192.9,21792.2,2061.49,0.433,98.4,98.713,103.03,51
2018년 12월 26일,812.7,6554.4,22878.45,2055.01,0.433,98.4,98.713,103.03,51
2018년 12월 27일,812.7,6579.5,23138.82,2028.01,0.433,98.4,98.713,103.03,51
2018년 12월 28일,812.7,6584.5,23062.4,2028.44,0.433,98.4,98.713,103.03,51
2018년 12월 31일,812.7,6635.3,23327.46,2041.04,0.433,98.4,98.713,103.03,51
2019년 01월 02일,815.7,6665.9,23346.24,2010,0.388,97.6,98.76,102.92,55
2019년 01월 03일,815.7,6463.5,22686.22,2010,0.388,97.6,98.76,102.92,55
2019년 01월 04일,815.7,6738.9,23433.16,1993.7,0.388,97.6,98.76,102.92,55
2019년 01월 07일,815.7,6823.5,23531.35,2010.25,0.388,97.6,98.76,102.92,55
2019년 01월 08일,815.7,6897,23787.45,2037.1,0.388,97.6,98.76,102.92,55
2019년 01월 09일,815.7,6957.1,23879.12,2025.27,0.388,97.6,98.76,102.92,55
2019년 01월 10일,815.7,6986.1,24001.92,2064.71,0.388,97.6,98.76,102.92,55
2019년 01월 11일,815.7,6971.5,23995.95,2063.28,0.388,97.6,98.76,102.92,55
2019년 01월 14일,815.7,6905.9,23909.84,2075.57,0.388,97.6,98.76,102.92,55
2019년 01월 15일,815.7,7023.8,24065.59,2064.52,0.388,97.6,98.76,102.92,55
2019년 01월 16일,815.7,7034.7,24207.16,2097.18,0.388,97.6,98.76,102.92,55
2019년 01월 17일,815.7,7084.5,24370.1,2106.1,0.388,97.6,98.76,102.92,55
2019년 01월 18일,815.7,7157.2,24706.35,2107.06,0.388,97.6,98.76,102.92,55
2019년 01월 22일,815.7,7020.4,24404.48,2124.28,0.388,97.6,98.76,102.92,55
2019년 01월 23일,815.7,7025.8,24575.62,2124.61,0.388,97.6,98.76,102.92,55
2019년 01월 24일,815.7,7073.5,24553.24,2117.77,0.388,97.6,98.76,102.92,55
2019년 01월 25일,815.7,7164.9,24737.2,2127.78,0.388,97.6,98.76,102.92,55
2019년 01월 28일,815.7,7085.7,24528.22,2145.03,0.388,97.6,98.76,102.92,55
2019년 01월 29일,815.7,7028.3,24579.96,2177.73,0.388,97.6,98.76,102.92,55
2019년 01월 30일,815.7,7183.1,25014.86,2177.3,0.388,97.6,98.76,102.92,55
2019년 01월 31일,815.7,7281.7,24999.67,2183.36,0.388,97.6,98.76,102.92,55
2019년 02월 01일,844.1,7263.9,25063.89,2206.2,0.275,96.5,99.261,103.02,52
2019년 02월 04일,844.1,7347.5,25239.37,2204.85,0.275,96.5,99.261,103.02,52
2019년 02월 05일,844.1,7402.1,25411.52,2203.46,0.275,96.5,99.261,103.02,52
2019년 02월 06일,844.1,7375.3,25390.3,2203.42,0.275,96.5,99.261,103.02,52
2019년 02월 07일,844.1,7288.4,25169.53,2177.05,0.275,96.5,99.261,103.02,52
2019년 02월 08일,844.1,7298.2,25106.33,2180.73,0.275,96.5,99.261,103.02,52
2019년 02월 11일,844.1,7307.9,25053.11,2190.47,0.275,96.5,99.261,103.02,52
2019년 02월 12일,844.1,7414.6,25425.76,2201.48,0.275,96.5,99.261,103.02,52
2019년 02월 13일,844.1,7420.4,25543.27,2225.85,0.275,96.5,99.261,103.02,52
2019년 02월 14일,844.1,7427,25439.39,2196.09,0.275,96.5,99.261,103.02,52
2019년 02월 15일,844.1,7472.4,25883.25,2210.89,0.275,96.5,99.261,103.02,52
2019년 02월 19일,844.1,7486.8,25891.32,2205.63,0.275,96.5,99.261,103.02,52
2019년 02월 20일,844.1,7489.1,25954.44,2229.76,0.275,96.5,99.261,103.02,52
2019년 02월 21일,844.1,7459.7,25850.63,2228.66,0.275,96.5,99.261,103.02,52
2019년 02월 22일,844.1,7527.5,26031.81,2230.5,0.275,96.5,99.261,103.02,52
2019년 02월 25일,844.1,7554.5,26091.95,2232.56,0.275,96.5,99.261,103.02,52
2019년 02월 26일,844.1,7549.3,26057.98,2226.6,0.275,96.5,99.261,103.02,52
2019년 02월 27일,844.1,7554.5,25985.16,2234.79,0.275,96.5,99.261,103.02,52
2019년 02월 28일,844.1,7532.5,25916,2195.44,0.275,96.5,99.261,103.02,52
2019년 03월 01일,889.1,7595.4,26026.32,2190.66,0.329,96.5,99.062,103.38,73
2019년 03월 04일,889.1,7577.6,25819.65,2179.23,0.329,96.5,99.062,103.38,73
2019년 03월 05일,889.1,7576.4,25806.63,2175.6,0.329,96.5,99.062,103.38,73
2019년 03월 06일,889.1,7505.9,25673.46,2165.79,0.329,96.5,99.062,103.38,73
2019년 03월 07일,889.1,7421.5,25473.23,2137.44,0.329,96.5,99.062,103.38,73
2019년 03월 08일,889.1,7408.1,25450.24,2138.1,0.329,96.5,99.062,103.38,73
2019년 03월 11일,889.1,7558.1,25650.88,2157.18,0.329,96.5,99.062,103.38,73
2019년 03월 12일,889.1,7591,25554.66,2148.41,0.329,96.5,99.062,103.38,73
2019년 03월 13일,889.1,7643.4,25702.89,2155.68,0.329,96.5,99.062,103.38,73
2019년 03월 14일,889.1,7630.9,25709.94,2176.11,0.329,96.5,99.062,103.38,73
2019년 03월 15일,889.1,7688.5,25848.87,2179.49,0.329,96.5,99.062,103.38,73
2019년 03월 18일,889.1,7714.5,25914.1,2177.62,0.329,96.5,99.062,103.38,73
2019년 03월 19일,889.1,7724,25887.38,2177.1,0.329,96.5,99.062,103.38,73
2019년 03월 20일,889.1,7729,25745.67,2184.88,0.329,96.5,99.062,103.38,73
2019년 03월 21일,889.1,7839,25962.51,2186.95,0.329,96.5,99.062,103.38,73
2019년 03월 22일,889.1,7642.7,25502.32,2144.86,0.329,96.5,99.062,103.38,73
2019년 03월 25일,889.1,7637.5,25516.83,2148.8,0.329,96.5,99.062,103.38,73
2019년 03월 26일,889.1,7691.5,25657.73,2145.62,0.329,96.5,99.062,103.38,73
2019년 03월 27일,889.1,7643.4,25625.59,2128.1,0.329,96.5,99.062,103.38,73
2019년 03월 28일,889.1,7669.2,25717.46,2140.67,0.329,96.5,99.062,103.38,73
2019년 03월 29일,889.1,7729.3,25928.68,2168.28,0.329,96.5,99.062,103.38,73
2019년 04월 01일,983.8,7828.9,26258.42,2177.18,0.44,97,99.44,103.68,101
2019년 04월 02일,983.8,7848.7,26179.13,2203.27,0.44,97,99.44,103.68,101
2019년 04월 03일,983.8,7895.5,26218.13,2206.53,0.44,97,99.44,103.68,101
2019년 04월 04일,983.8,7891.8,26384.63,2209.61,0.44,97,99.44,103.68,101
2019년 04월 05일,983.8,7938.7,26424.99,2210.6,0.44,97,99.44,103.68,101
2019년 04월 08일,983.8,7953.9,26341.02,2213.56,0.44,97,99.44,103.68,101
2019년 04월 09일,983.8,7909.3,26150.58,2224.39,0.44,97,99.44,103.68,101
2019년 04월 10일,983.8,7964.2,26157.16,2224.44,0.44,97,99.44,103.68,101
2019년 04월 11일,983.8,7947.4,26143.05,2233.45,0.44,97,99.44,103.68,101
2019년 04월 12일,983.8,7984.2,26412.3,2242.88,0.44,97,99.44,103.68,101
2019년 04월 15일,983.8,7976,26384.77,2248.63,0.44,97,99.44,103.68,101
2019년 04월 16일,983.8,8000.2,26452.66,2245.89,0.44,97,99.44,103.68,101
2019년 04월 17일,983.8,7996.1,26449.54,2213.77,0.44,97,99.44,103.68,101
2019년 04월 18일,983.8,7998.1,26559.54,2216.15,0.44,97,99.44,103.68,101
2019년 04월 22일,983.8,8015.3,26511.05,2216.65,0.44,97,99.44,103.68,101
2019년 04월 23일,983.8,8120.8,26656.39,2220.51,0.44,97,99.44,103.68,101
2019년 04월 24일,983.8,8102,26597.05,2201.03,0.44,97,99.44,103.68,101
2019년 04월 25일,983.8,8118.7,26462.08,2190.5,0.44,97,99.44,103.68,101
2019년 04월 26일,983.8,8146.4,26543.33,2179.31,0.44,97,99.44,103.68,101
2019년 04월 29일,983.8,8161.9,26554.39,2216.43,0.44,97,99.44,103.68,101
2019년 04월 30일,983.8,8095.4,26592.91,2203.59,0.44,97,99.44,103.68,101
2019년 05월 01일,1066.8,8049.6,26430.14,2212.75,0.44,97.9,99.487,103.79,142
2019년 05월 02일,1066.8,8036.8,26307.79,2212.75,0.44,97.9,99.487,103.79,142
2019년 05월 03일,1066.8,8164,26504.95,2212.75,0.44,97.9,99.487,103.79,142
2019년 05월 06일,1066.8,8123.3,26438.48,2196.32,0.44,97.9,99.487,103.79,142
2019년 05월 07일,1066.8,7963.8,25965.09,2176.99,0.44,97.9,99.487,103.79,142
2019년 05월 08일,1066.8,7943.3,25967.33,2168.01,0.44,97.9,99.487,103.79,142
2019년 05월 09일,1066.8,7910.6,25828.36,2102.01,0.44,97.9,99.487,103.79,142
2019년 05월 10일,1066.8,7916.9,25942.37,2108.04,0.44,97.9,99.487,103.79,142
2019년 05월 13일,1066.8,7647,25324.99,2079.01,0.44,97.9,99.487,103.79,142
2019년 05월 14일,1066.8,7734.5,25532.05,2081.84,0.44,97.9,99.487,103.79,142
2019년 05월 15일,1066.8,7822.1,25648.02,2092.78,0.44,97.9,99.487,103.79,142
2019년 05월 16일,1066.8,7898,25862.68,2067.69,0.44,97.9,99.487,103.79,142
2019년 05월 17일,1066.8,7816.3,25764,2055.8,0.44,97.9,99.487,103.79,142
2019년 05월 20일,1066.8,7702.4,25679.9,2055.71,0.44,97.9,99.487,103.79,142
2019년 05월 21일,1066.8,7785.7,25877.33,2061.25,0.44,97.9,99.487,103.79,142
2019년 05월 22일,1066.8,7750.8,25776.61,2064.86,0.44,97.9,99.487,103.79,142
2019년 05월 23일,1066.8,7628.3,25490.47,2059.59,0.44,97.9,99.487,103.79,142
2019년 05월 24일,1066.8,7637,25585.69,2045.31,0.44,97.9,99.487,103.79,142
2019년 05월 28일,1066.8,7607.4,25347.77,2044.21,0.44,97.9,99.487,103.79,142
2019년 05월 29일,1066.8,7547.3,25126.41,2048.83,0.44,97.9,99.487,103.79,142
2019년 05월 30일,1066.8,7567.7,25169.88,2023.32,0.44,97.9,99.487,103.79,142
2019년 05월 31일,1066.8,7453.1,24815.04,2038.8,0.44,97.9,99.487,103.79,142
2019년 06월 03일,1100.2,7333,24819.78,2041.74,0.44,98,99.355,103.5,231
